make_model,body_type,price,vat,km,registration,hp,previous_owners,make,model,body_color,paint_type,nr_of_doors,nr_of_seats,gearing_type,displacement,weight,drive_chain,fuel,gears,country_version,cons_combined,cons_city,cons_country,air_cond,bluetooth,age,upholstery_type,co2_emission
Audi A3,Sedans,22900,VAT deductible,20410,03/2018,85.0,0,Audi,A3,Blue,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,Air conditioning,Bluetooth,1,Cloth,103.0
Audi A3,Sedans,22900,VAT deductible,1,02/2019,85.0,1,Audi,A3,Black,Metallic,5.0,5.0,Automatic,999.0,1360.0,front,Benzin,7.0,Germany,5.1,5.8,4.7,Air conditioning,Radio,0,Cloth,117.0
Audi A3,Sedans,22900,VAT deductible,1,02/2019,85.0,1,Audi,A3,Black,Metallic,5.0,5.0,Automatic,999.0,1360.0,front,Benzin,7.0,Germany,5.1,5.8,4.7,Air conditioning,Radio,0,Cloth,117.0
Audi A3,Sedans,22900,VAT deductible,10,01/2019,85.0,1,Audi,A3,Black,Metallic,5.0,5.0,Automatic,999.0,1360.0,front,Benzin,7.0,Germany,5.1,5.8,4.7,Air conditioning,Radio,0,Cloth,117.0
Audi A3,Sedans,22900,VAT deductible,21035,05/2018,85.0,1,Audi,A3,Grey,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Italy,3.9,4.1,3.7,Air conditioning,Bluetooth,1,Cloth,103.0
Audi A3,Sedans,22800,VAT deductible,19000,01/2018,85.0,0,Audi,A3,White,Uni/basic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,Cruise control,Bluetooth,1,Part/Full Leather,103.0
Audi A3,Sedans,22800,VAT deductible,22800,01/2018,85.0,0,Audi,A3,Grey,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,Cruise control,Bluetooth,1,Part/Full Leather,103.0
Audi A3,Sedans,22900,VAT deductible,15482,06/2018,85.0,2,Audi,A3,Grey,Metallic,4.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.3,3.7,Air conditioning,Radio,1,Part/Full Leather,101.0
Audi A3,Sedans,22900,VAT deductible,17976,05/2018,85.0,2,Audi,A3,Black,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.2,3.7,Air conditioning,Radio,1,Part/Full Leather,103.0
Audi A3,Sedans,22900,VAT deductible,1,02/2019,85.0,1,Audi,A3,Black,Metallic,5.0,5.0,Automatic,999.0,1360.0,front,Benzin,7.0,Germany,5.1,5.8,4.7,Air conditioning,Radio,0,Part/Full Leather,117.0
Audi A3,Sedans,22900,VAT deductible,25142,04/2018,85.0,2,Audi,A3,Blue,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.2,3.7,Air conditioning,Radio,1,Part/Full Leather,103.0
Audi A3,Sedans,22812,VAT deductible,24205,05/2018,110.0,1,Audi,A3,Silver,Metallic,4.0,5.0,Automatic,1968.0,1360.0,front,Diesel,7.0,Germany,4.3,5.1,3.8,Air conditioning,Bluetooth,1,Cloth,112.0
Audi A3,Sedans,22800,VAT deductible,20000,03/2018,85.0,0,Audi,A3,Grey,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,Cruise control,Bluetooth,1,Part/Full Leather,103.0
Audi A3,Sedans,22788,VAT deductible,10,03/2018,110.0,1,Audi,A3,White,Metallic,5.0,5.0,Automatic,1498.0,1345.0,front,Benzin,7.0,European Union,5.2,6.4,4.4,Air conditioning,Bluetooth,1,Cloth,117.0
Audi A3,Sedans,22700,VAT deductible,23900,05/2018,85.0,0,Audi,A3,Grey,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,Air conditioning,Bluetooth,1,Cloth,103.0
Audi A3,Sedans,22700,VAT deductible,20978,02/2018,85.0,0,Audi,A3,Grey,Metallic,5.0,5.0,Automatic,1598.0,1285.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,Air conditioning,Bluetooth,1,Cloth,103.0
Audi A3,Sedans,22788,VAT deductible,10,03/2018,110.0,1,Audi,A3,White,Metallic,5.0,5.0,Automatic,1498.0,1345.0,front,Benzin,7.0,European Union,5.2,6.4,4.4,Air conditioning,Radio,1,Cloth,117.0
Audi A3,Sedans,22700,VAT deductible,20978,02/2018,85.0,0,Audi,A3,Grey,Metallic,5.0,5.0,Automatic,1598.0,1285.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,Air conditioning,Bluetooth,1,Cloth,103.0
Audi A3,Sedans,22790,VAT deductible,8700,07/2018,85.0,1,Audi,A3,Silver,Metallic,5.0,5.0,Automatic,999.0,1275.0,front,Benzin,7.0,Germany,4.7,5.6,4.2,Air conditioning,Bluetooth,1,Cloth,107.0
Audi A3,Compact,22750,VAT deductible,11133,04/2018,85.0,0,Audi,A3,Grey,Metallic,5.0,5.0,Automatic,1598.0,1285.0,front,Diesel,7.0,Germany,4.0,4.2,3.9,Air conditioning,Bluetooth,1,Part/Full Leather,106.0
Audi A3,Sedans,22750,VAT deductible,9200,10/2018,85.0,1,Audi,A3,Black,Metallic,4.0,5.0,Automatic,999.0,1275.0,front,Benzin,7.0,Germany,4.7,5.6,4.2,Air conditioning,Bluetooth,1,Cloth,107.0
Audi A3,Sedans,22690,VAT deductible,9990,03/2018,85.0,1,Audi,A3,Grey,Metallic,4.0,5.0,Automatic,999.0,1280.0,front,Benzin,7.0,Germany,5.1,6.5,4.449999999999999,Air conditioning,Bluetooth,1,Cloth,106.0
Audi A3,Sedans,22600,VAT deductible,27000,01/2018,85.0,0,Audi,A3,Grey,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,Air conditioning,Bluetooth,1,Cloth,103.0
Audi A3,Sedans,22690,VAT deductible,17771,01/2018,85.0,1,Audi,A3,Grey,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,4.1,4.4,4.0,Air conditioning,Bluetooth,1,Cloth,109.0
Audi A3,Sedans,22675,VAT deductible,26382,02/2018,110.0,1,Audi,A3,Silver,Metallic,5.0,5.0,Automatic,1968.0,1360.0,front,Diesel,7.0,Germany,4.3,5.1,3.8,Air conditioning,Bluetooth,1,Cloth,112.0
Audi A3,Sedans,22650,VAT deductible,7727,02/2018,85.0,1,Audi,A3,Black,Metallic,5.0,5.0,Automatic,1598.0,1845.0,front,Diesel,7.0,Germany,4.0,4.2,3.8,Air conditioning,On-board computer,1,Cloth,103.0
Audi A3,Sedans,22650,VAT deductible,7727,03/2018,85.0,1,Audi,A3,Black,Metallic,5.0,5.0,Automatic,1598.0,1845.0,front,Diesel,7.0,Germany,4.0,4.2,3.8,Air conditioning,On-board computer,1,Cloth,103.0
Audi A3,Sedans,22640,VAT deductible,9380,04/2018,85.0,1,Audi,A3,Black,Metallic,4.0,5.0,Automatic,1598.0,1345.0,front,Diesel,7.0,Germany,4.1,4.7,3.8,Air conditioning,Bluetooth,1,Cloth,109.0
Audi A3,Sedans,22600,VAT deductible,19000,05/2018,85.0,0,Audi,A3,Black,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,Air conditioning,Bluetooth,1,Cloth,103.0
Audi A3,Sedans,23200,VAT deductible,23184,05/2018,85.0,0,Audi,A3,Red,Metallic,5.0,5.0,Automatic,1598.0,1845.0,front,Diesel,7.0,Germany,4.0,4.2,3.9,Air conditioning,On-board computer,1,Cloth,106.0
Audi A3,Sedans,23200,VAT deductible,1,02/2019,85.0,1,Audi,A3,Black,Metallic,5.0,5.0,Automatic,999.0,1360.0,front,Benzin,7.0,Italy,5.1,5.8,4.7,Air conditioning,Radio,0,Cloth,117.0
Audi A3,Compact,23150,VAT deductible,19534,01/2018,85.0,0,Audi,A3,Grey,Metallic,5.0,5.0,Automatic,1598.0,1285.0,front,Diesel,7.0,Germany,4.0,4.2,3.9,Air conditioning,Bluetooth,1,Part/Full Leather,106.0
Audi A3,Sedans,23150,VAT deductible,20000,02/2018,85.0,0,Audi,A3,Blue,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,Air conditioning,Bluetooth,1,Cloth,103.0
Audi A3,Sedans,23100,VAT deductible,22081,03/2018,110.0,0,Audi,A3,White,Metallic,5.0,5.0,Automatic,1498.0,1800.0,front,Benzin,7.0,Spain,5.0,6.2,4.3,Air conditioning,On-board computer,1,Cloth,113.0
Audi A3,Sedans,23000,VAT deductible,10,02/2018,85.0,1,Audi,A3,Blue,Metallic,5.0,5.0,Automatic,1598.0,1285.0,front,Diesel,7.0,Italy,3.9,4.1,3.7,Air conditioning,Bluetooth,1,Cloth,103.0
Audi A3,Sedans,23200,VAT deductible,23214,05/2018,85.0,0,Audi,A3,Red,Metallic,5.0,5.0,Automatic,1598.0,1845.0,front,Diesel,7.0,Germany,4.0,4.2,3.9,Air conditioning,On-board computer,1,Cloth,106.0
Audi A3,Sedans,23000,VAT deductible,9800,05/2018,85.0,1,Audi,A3,Black,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Italy,3.9,4.1,3.7,Air conditioning,Bluetooth,1,Cloth,103.0
Audi A3,Sedans,22999,VAT deductible,18000,04/2018,110.0,1,Audi,A3,Grey,Metallic,4.0,5.0,Automatic,1968.0,1360.0,front,Diesel,7.0,Germany,4.4,5.2,3.9,Air conditioning,Bluetooth,1,Cloth,114.0
Audi A3,Sedans,22999,VAT deductible,22633,04/2018,85.0,1,Audi,A3,Black,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,4.0,5.6374270508084345,4.100973465178125,Air conditioning,Bluetooth,1,Cloth,105.0
Audi A3,Sedans,23000,VAT deductible,15,01/2019,85.0,1,Audi,A3,Black,Metallic,5.0,5.0,Automatic,999.0,1275.0,front,Benzin,7.0,Italy,4.6,5.5,4.1,Air conditioning,Bluetooth,0,Cloth,106.0
Audi A3,Sedans,22999,VAT deductible,22420,03/2018,85.0,1,Audi,A3,Grey,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,4.0,5.6374270508084345,4.100973465178125,Air conditioning,Bluetooth,1,Cloth,105.0
Audi A3,Sedans,22999,VAT deductible,11021,05/2018,85.0,1,Audi,A3,White,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,4.0,5.6374270508084345,4.100973465178125,Air conditioning,Bluetooth,1,Cloth,105.0
Audi A3,Sedans,22999,VAT deductible,12103,07/2018,110.0,1,Audi,A3,Grey,Metallic,4.0,5.0,Automatic,1498.0,1379.0,front,Benzin,7.0,Germany,5.0,6.2,4.3,Air conditioning,Bluetooth,1,Cloth,113.0
Audi A3,Sedans,22999,VAT deductible,15193,05/2018,85.0,1,Audi,A3,Black,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,4.0,5.6374270508084345,4.100973465178125,Air conditioning,Bluetooth,1,Cloth,105.0
Audi A3,Sedans,22999,VAT deductible,19279,03/2018,85.0,1,Audi,A3,Grey,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,4.0,5.6374270508084345,4.100973465178125,Air conditioning,Bluetooth,1,Cloth,105.0
Audi A3,Compact,22900,VAT deductible,18000,06/2018,85.0,0,Audi,A3,White,Metallic,4.0,5.0,Automatic,1598.0,1290.0,front,Diesel,7.0,Germany,4.0,4.0,3.0,Air conditioning,Bluetooth,1,Part/Full Leather,105.0
Audi A3,Sedans,22900,VAT deductible,13500,03/2018,81.0,0,Audi,A3,Black,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Italy,3.9,4.4,3.6,Air conditioning,Bluetooth,1,Cloth,104.0
Audi A3,Sedans,22900,VAT deductible,14272,06/2018,85.0,0,Audi,A3,Black,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Italy,3.9,4.1,3.7,Air conditioning,Bluetooth,1,Cloth,103.0
Audi A3,Sedans,22900,VAT deductible,1,02/2019,85.0,1,Audi,A3,Black,Metallic,5.0,5.0,Automatic,999.0,1360.0,front,Benzin,7.0,Germany,5.1,5.8,4.7,Air conditioning,Radio,0,Cloth,117.0
Audi A3,Sedans,22990,VAT deductible,25444,01/2018,85.0,1,Audi,A3,Grey,Metallic,4.0,5.0,Automatic,1598.0,1370.0,front,Diesel,7.0,Italy,4.0,4.2,3.8,Air conditioning,Bluetooth,1,Part/Full Leather,105.0
Audi A3,Sedans,22995,VAT deductible,1,03/2018,85.0,1,Audi,A3,Black,Metallic,4.0,5.0,Automatic,999.0,1335.0,front,Benzin,7.0,European Union,5.5,6.9,4.6,Air conditioning,Bluetooth,1,Part/Full Leather,124.0
Audi A3,Station wagon,22900,VAT deductible,40000,06/2018,85.0,1,Audi,A3,Grey,Metallic,5.0,5.0,Automatic,1598.0,1335.0,front,Diesel,7.0,Italy,4.0,4.5,3.7,Air conditioning,Bluetooth,1,Part/Full Leather,106.0
Audi A3,Sedans,22900,VAT deductible,20812,01/2018,85.0,0,Audi,A3,Grey,Metallic,4.0,5.0,Automatic,1598.0,1840.0,front,Diesel,7.0,Germany,4.0,4.5,3.7,Air conditioning,On-board computer,1,Part/Full Leather,105.0
Audi A3,Sedans,22900,VAT deductible,20938,03/2018,85.0,0,Audi,A3,Grey,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Italy,3.9,4.1,3.7,Air conditioning,Bluetooth,1,Cloth,103.0
Audi A3,Sedans,22900,VAT deductible,27500,06/2018,85.0,1,Audi,A3,White,Uni/basic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,Air conditioning,Bluetooth,1,Cloth,103.0
Audi A3,Sedans,22900,VAT deductible,19755,04/2018,85.0,0,Audi,A3,Grey,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,Air conditioning,Bluetooth,1,Cloth,103.0
Audi A3,Sedans,22900,VAT deductible,18180,03/2018,85.0,0,Audi,A3,Blue,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,Air conditioning,Bluetooth,1,Cloth,103.0
Audi A3,Sedans,22900,VAT deductible,1,01/2019,85.0,1,Audi,A3,Grey,Metallic,5.0,5.0,Automatic,999.0,1360.0,front,Benzin,7.0,Germany,5.1,5.8,4.7,Air conditioning,Radio,0,Cloth,117.0
Audi A3,Sedans,22900,VAT deductible,13450,04/2018,85.0,0,Audi,A3,White,Uni/basic,4.0,5.0,Automatic,1598.0,1370.0,front,Diesel,7.0,Germany,4.0,4.2,3.8,Air conditioning,Bluetooth,1,Cloth,105.0
Audi A3,Sedans,22900,VAT deductible,12780,06/2018,85.0,0,Audi,A3,Blue,Metallic,4.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.3,3.7,Air conditioning,Radio,1,Cloth,101.0
Audi A3,Sedans,22900,VAT deductible,16000,03/2018,85.0,1,Audi,A3,Grey,Metallic,4.0,5.0,Automatic,1598.0,1290.0,front,Diesel,7.0,Spain,4.0,4.5,3.7,Air conditioning,Bluetooth,1,Cloth,105.0
Audi A3,Sedans,22900,VAT deductible,18180,03/2018,85.0,0,Audi,A3,Blue,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,Air conditioning,Bluetooth,1,Cloth,103.0
Audi A3,Station wagon,22550,VAT deductible,15900,06/2018,85.0,1,Audi,A3,White,Metallic,4.0,5.0,Automatic,1598.0,1365.0,front,Diesel,7.0,Germany,4.1,4.4,4.0,Air conditioning,Bluetooth,1,Part/Full Leather,109.0
Audi A3,Sedans,22890,VAT deductible,9000,08/2018,85.0,1,Audi,A3,Grey,Metallic,5.0,5.0,Automatic,999.0,1360.0,front,Benzin,7.0,Germany,5.1,5.8,4.6,Air conditioning,Bluetooth,1,Cloth,115.0
Audi A3,Station wagon,22890,VAT deductible,8050,03/2018,85.0,1,Audi,A3,Black,Metallic,4.0,5.0,Automatic,1598.0,1365.0,front,Diesel,7.0,Germany,4.1,4.4,4.0,Air conditioning,Bluetooth,1,Cloth,109.0
Audi A3,Sedans,22820,VAT deductible,27350,05/2018,110.0,1,Audi,A3,Silver,Metallic,4.0,5.0,Automatic,1968.0,1360.0,front,Diesel,7.0,Germany,4.3,5.1,3.8,Air conditioning,Bluetooth,1,Cloth,112.0
Audi A3,Sedans,22590,VAT deductible,17700,04/2018,85.0,0,Audi,A3,Grey,Metallic,4.0,5.0,Automatic,999.0,1280.0,front,Benzin,7.0,Germany,4.6,5.5,4.1,Air conditioning,Bluetooth,1,Cloth,106.0
Audi A3,Sedans,22880,VAT deductible,25500,03/2018,85.0,1,Audi,A3,Silver,Metallic,4.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,4.0,4.2,3.9,Air conditioning,Bluetooth,1,Cloth,106.0
Audi A3,Sedans,22895,VAT deductible,1,03/2018,110.0,1,Audi,A3,Black,Metallic,4.0,5.0,Automatic,1498.0,1325.0,front,Benzin,7.0,European Union,5.0,6.3,4.2,Air conditioning,Bluetooth,1,Cloth,113.0
Audi A3,Sedans,22500,VAT deductible,19100,03/2018,85.0,1,Audi,A3,Silver,Metallic,5.0,5.0,Automatic,1598.0,1845.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,Air conditioning,Bluetooth,1,Cloth,103.0
Audi A3,Sedans,22500,VAT deductible,28161,01/2018,85.0,0,Audi,A3,Black,Metallic,5.0,5.0,Automatic,1598.0,1845.0,front,Diesel,7.0,Germany,4.0,4.2,3.9,Air conditioning,On-board computer,1,Cloth,106.0
Audi A3,Sedans,22500,VAT deductible,6000,06/2018,85.0,1,Audi,A3,Grey,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Belgium,4.0,4.2,3.9,Air conditioning,Bluetooth,1,Cloth,106.0
Audi A3,Sedans,22500,VAT deductible,11061,03/2018,85.0,0,Audi,A3,Black,Metallic,5.0,5.0,Automatic,1598.0,1285.0,front,Diesel,7.0,Italy,3.9,4.1,3.7,Air conditioning,Bluetooth,1,Part/Full Leather,103.0
Audi A3,Sedans,22500,VAT deductible,12000,01/2018,85.0,1,Audi,A3,White,Metallic,5.0,5.0,Automatic,1598.0,1285.0,front,Diesel,7.0,Spain,4.0,4.2,3.9,Air conditioning,Bluetooth,1,Part/Full Leather,106.0
Audi A3,Other,22500,VAT deductible,25760,02/2018,85.0,1,Audi,A3,Black,Metallic,5.0,5.0,Automatic,1598.0,1205.0,front,Diesel,7.0,Italy,3.8,4.3,3.5,Air conditioning,Bluetooth,1,Cloth,99.0
Audi A3,Sedans,22500,VAT deductible,10395,02/2018,85.0,0,Audi,A3,Blue,Metallic,4.0,5.0,Automatic,999.0,1288.0,front,Benzin,7.0,Germany,4.7,5.6374270508084345,4.100973465178125,Air conditioning,CD player,1,Part/Full Leather,117.0
Audi A3,Sedans,22500,VAT deductible,19840,07/2018,85.0,0,Audi,A3,Grey,Metallic,5.0,5.0,Automatic,1598.0,1845.0,front,Diesel,7.0,Germany,4.0,4.2,3.9,Air conditioning,On-board computer,1,Part/Full Leather,106.0
Audi A3,Other,22500,VAT deductible,24395,04/2018,85.0,1,Audi,A3,Black,Metallic,5.0,5.0,Automatic,1598.0,1205.0,front,Diesel,7.0,Italy,3.8,4.3,3.5,Air conditioning,Bluetooth,1,Cloth,99.0
Audi A3,Sedans,22500,VAT deductible,7000,04/2018,85.0,1,Audi,A3,Grey,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Belgium,4.0,4.2,3.9,Air conditioning,Bluetooth,1,Cloth,106.0
Audi A3,Sedans,22500,VAT deductible,18242,02/2018,81.0,0,Audi,A3,Grey,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.8,4.3,3.5,Air conditioning,Radio,1,Cloth,99.0
Audi A3,Sedans,22500,VAT deductible,22000,03/2018,85.0,0,Audi,A3,Grey,Metallic,3.0,5.0,Automatic,1598.0,1310.0,front,Diesel,7.0,Germany,4.0,4.7,3.6,Air conditioning,Bluetooth,1,Cloth,107.0
Audi A3,Sedans,22500,VAT deductible,25000,03/2018,85.0,0,Audi,A3,Black,Uni/basic,3.0,5.0,Automatic,1598.0,1310.0,front,Diesel,7.0,Germany,4.0,4.7,3.6,Air conditioning,Bluetooth,1,Cloth,107.0
Audi A3,Sedans,22500,VAT deductible,15389,03/2018,85.0,0,Audi,A3,Black,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.2,3.7,Air conditioning,Bluetooth,1,Cloth,103.0
Audi A3,Sedans,22500,VAT deductible,29000,05/2018,85.0,1,Audi,A3,Black,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,Air conditioning,Bluetooth,1,Cloth,103.0
Audi A3,Sedans,22500,VAT deductible,18242,02/2018,81.0,0,Audi,A3,Grey,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.8,4.3,3.5,Air conditioning,Radio,1,Cloth,99.0
Audi A3,Sedans,22500,VAT deductible,20501,04/2018,85.0,0,Audi,A3,Grey,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.2,3.7,Air conditioning,Bluetooth,1,Cloth,103.0
Audi A3,Sedans,22500,VAT deductible,35599,05/2018,81.0,1,Audi,A3,Grey,Metallic,5.0,5.0,Automatic,1598.0,1335.0,front,Diesel,6.0,Italy,4.0,4.7,3.6,Air conditioning,Bluetooth,1,Cloth,107.0
Audi A3,Sedans,22500,VAT deductible,12409,01/2018,85.0,0,Audi,A3,Grey,Metallic,4.0,5.0,Automatic,1598.0,1840.0,front,Diesel,7.0,Germany,4.0,4.5,3.7,Air conditioning,On-board computer,1,Cloth,105.0
Audi A3,Sedans,22500,VAT deductible,20979,03/2018,85.0,0,Audi,A3,White,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.2,3.7,Air conditioning,Radio,1,Cloth,103.0
Audi A3,Sedans,22500,VAT deductible,18000,03/2018,110.0,1,Audi,A3,Grey,Metallic,5.0,5.0,Automatic,1968.0,1385.0,front,Diesel,7.0,Germany,4.3,5.1,3.8,Air conditioning,Bluetooth,1,Cloth,111.0
Audi A3,Sedans,22500,VAT deductible,33231,05/2018,85.0,0,Audi,A3,Black,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Italy,3.9,4.1,3.7,Air conditioning,Bluetooth,1,Part/Full Leather,105.0
Audi A3,Sedans,22500,VAT deductible,37,12/2018,85.0,1,Audi,A3,White,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Italy,3.9,4.1,3.7,Air conditioning,Bluetooth,1,Cloth,103.0
Audi A3,Sedans,22500,VAT deductible,16426,05/2018,85.0,0,Audi,A3,White,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,4.0,4.0,4.0,Air conditioning,Bluetooth,1,Cloth,103.0
Audi A3,Sedans,22500,VAT deductible,14040,03/2018,85.0,0,Audi,A3,Grey,Uni/basic,5.0,5.0,Automatic,1598.0,1335.0,front,Diesel,6.0,Germany,4.0,4.5,3.7,Air conditioning,Radio,1,Cloth,106.0
Audi A3,Sedans,22500,VAT deductible,20000,01/2018,110.0,1,Audi,A3,Silver,Metallic,3.0,5.0,Automatic,1395.0,1280.0,front,Benzin,7.0,Belgium,4.8,5.8,4.2,Air conditioning,Bluetooth,1,Cloth,112.0
Audi A3,Sedans,22499,VAT deductible,0,03/2018,110.0,0,Audi,A3,Blue,Metallic,5.0,5.0,Automatic,1598.0,1360.0,4WD,Diesel,7.0,Italy,4.0,4.5,3.7,Air conditioning,Bluetooth,1,Part/Full Leather,106.0
Audi A3,Sedans,22499,VAT deductible,31742,02/2018,85.0,1,Audi,A3,Black,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,4.0,5.6374270508084345,4.100973465178125,Air conditioning,Bluetooth,1,Part/Full Leather,105.0
Audi A3,Sedans,22499,VAT deductible,10,02/2019,85.0,1,Audi,A3,White,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,6.0,Italy,4.0,6.041277641277642,4.381572481572482,Air conditioning,Bluetooth,0,Cloth,105.0
Audi A3,Sedans,22499,VAT deductible,30719,02/2018,85.0,1,Audi,A3,Silver,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,4.0,5.6374270508084345,4.100973465178125,Air conditioning,Bluetooth,1,Cloth,105.0
Audi A3,Sedans,22500,VAT deductible,19736,06/2018,85.0,0,Audi,A3,White,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,4.0,4.0,4.0,Air conditioning,Bluetooth,1,Cloth,103.0
Audi A3,Station wagon,22490,VAT deductible,25600,10/2018,85.0,1,Audi,A3,Silver,Metallic,4.0,5.0,Automatic,1598.0,1365.0,front,Diesel,7.0,Germany,4.1,4.4,4.0,Air conditioning,Bluetooth,1,Cloth,109.0
Audi A3,Sedans,22490,VAT deductible,18885,06/2018,85.0,0,Audi,A3,Black,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,3.9,4.1,3.7,Air conditioning,Bluetooth,1,Cloth,106.0
Audi A3,Sedans,22490,VAT deductible,42260,04/2018,85.0,1,Audi,A3,Black,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Italy,3.9,4.1,3.7,Air conditioning,Hands-free equipment,1,Cloth,103.0
Audi A3,Sedans,22490,VAT deductible,23000,04/2018,85.0,1,Audi,A3,Grey,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Italy,3.7,4.0,3.5,Air conditioning,Bluetooth,1,Cloth,103.0
Audi A3,Sedans,22450,VAT deductible,26759,05/2018,85.0,1,Audi,A3,Grey,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,4.1,4.6,3.8,Air conditioning,Bluetooth,1,Part/Full Leather,108.0
Audi A3,Sedans,22450,VAT deductible,17869,07/2018,85.0,1,Audi,A3,Grey,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,4.0,4.2,3.9,Air conditioning,Bluetooth,1,Part/Full Leather,106.0
Audi A3,Sedans,22450,VAT deductible,17869,07/2018,85.0,1,Audi,A3,Grey,Metallic,5.0,5.0,Automatic,1598.0,1360.0,front,Diesel,7.0,Germany,4.0,4.2,3.9,Air conditioning,Bluetooth,1,Part/Full Leather,106.0
Audi A3,Sedans,22450,VAT deductible,19251,05/2018,85.0,0,Audi,A3,Brown,Metallic,5.0,5.0,Automatic,1598.0,1890.0,front,Diesel,7.0,Germany,4.0,5.6374270508084345,4.100973465178125,Air conditioning,Bluetooth,1,Part/Full Leather,105.0
Audi A3,Sedans,22440,VAT deductible,11000,12/2018,85.0,1,Audi,A3,Silver,Metallic,4.0,5.0,Automatic,1598.0,1385.0,front,Diesel,7.0,Germany,4.0,4.3,3.8,Air conditioning,Bluetooth,1,Cloth,104.0
